drug_1_rxnorn_id,drug_1_concept_name,drug_2_rxnorm_id,drug_2_concept_name,condition_meddra_id,condition_concept_name,A,B,C,D,PRR,PRR_error,mean_reporting_frequency
2358,Chlorhexidine,9143,Ranitidine,10037660,Pyrexia,22,182,47,1993,4.68085,0.247667,0.107843
2358,Chlorhexidine,9143,Ranitidine,10011906,Death,6,198,80,1960,0.75,0.416863,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10003549,Asthenia,15,189,37,2003,4.05405,0.297156,0.0735294
2358,Chlorhexidine,9143,Ranitidine,10016256,Fatigue,12,192,70,1970,1.71429,0.303689,0.0588235
2358,Chlorhexidine,9143,Ranitidine,10024264,Lethargy,6,198,4,2036,15.0,0.641307,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10025482,Malaise,2,202,46,1994,0.434783,0.718573,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10008531,Chills,4,200,17,2023,2.35294,0.550846,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10016322,Feeling abnormal,2,202,37,2003,0.540541,0.722243,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10016326,Feeling cold,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10043458,Thirst,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10003591,Ataxia,3,201,2,2038,15.0,0.909913,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10017577,Gait disturbance,7,197,28,2012,2.5,0.416148,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10009866,Cold sweat,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10010264,Condition aggravated,4,200,28,2012,1.42857,0.529455,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10011376,Crepitations,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10061619,Deformity,7,197,1,2039,70.0,1.06652,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10067671,Disease complication,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016825,Flushing,1,203,14,2026,0.714286,1.03249,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10049438,General physical health deterioration,4,200,14,2026,2.85714,0.562171,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10060800,Hot flush,2,202,7,2033,2.85714,0.798414,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10020642,Hyperhidrosis,8,196,17,2023,4.70588,0.422411,0.0392157
2358,Chlorhexidine,9143,Ranitidine,10022004,Influenza like illness,2,202,8,2032,2.5,0.787152,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10022998,Irritability,1,203,7,2033,1.42857,1.06652,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10024770,Local swelling,2,202,7,2033,2.85714,0.798414,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10048334,Mobility decreased,1,203,8,2032,1.25,1.05812,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10028154,Multi-organ failure,4,200,14,2026,2.85714,0.562171,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10029410,Night sweats,4,200,3,2037,13.3333,0.760224,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10042674,Swelling,3,201,11,2029,2.72727,0.647186,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10061218,Inflammation,2,202,7,2033,2.85714,0.798414,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10028116,Mucosal inflammation,7,197,2,2038,35.0,0.798414,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10018092,Generalised oedema,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10030095,Oedema,5,199,4,2036,12.5,0.666789,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10013082,Discomfort,2,202,8,2032,2.5,0.787152,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10016059,Facial pain,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016750,Flank pain,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10033371,Pain,25,179,59,1981,4.23729,0.227062,0.122549
2358,Chlorhexidine,9143,Ranitidine,10064882,Procedural pain,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10043224,Tenderness,5,199,1,2039,50.0,1.09298,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10013678,Drug effect decreased,1,203,10,2030,1.0,1.04624,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10013709,Drug ineffective,5,199,112,1928,0.446429,0.45115,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10043414,Therapeutic response decreased,1,203,9,2031,1.11111,1.05153,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10043417,Therapeutic response unexpected,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016642,Fibrosis,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10021519,Impaired healing,6,198,3,2037,20.0,0.703284,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10011732,Cyst,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10026865,Mass,3,201,2,2038,15.0,0.909913,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10054107,Nodule,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10012794,Difficulty in walking,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10004663,Biliary colic,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10008614,Cholecystitis acute,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10008617,Cholecystitis chronic,5,199,2,2038,25.0,0.833431,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10008629,Cholelithiasis,8,196,9,2031,8.88889,0.480332,0.0392157
2358,Chlorhexidine,9143,Ranitidine,10017626,Gallbladder disorder,4,200,4,2036,10.0,0.703284,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10008635,Cholestasis,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10061998,Hepatic lesion,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10024670,Liver disorder,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10067125,Liver injury,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10019670,Hepatic function abnormal,1,203,10,2030,1.0,1.04624,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10020942,Hypoalbuminaemia,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10019663,Hepatic failure,2,202,4,2036,5.0,0.862907,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10019641,Hepatic cirrhosis,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10019705,Hepatic pain,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10019708,Hepatic steatosis,2,202,2,2038,10.0,0.9973,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10019717,Hepatitis,2,202,6,2034,3.33333,0.813188,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10019851,Hepatotoxicity,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10023025,Ischaemic hepatitis,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10027457,Metastases to liver,3,201,2,2038,15.0,0.909913,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10003553,Asthma,3,201,9,2031,3.33333,0.66261,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10020751,Hypersensitivity,1,203,15,2025,0.666667,1.03018,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10042033,Stevens-Johnson syndrome,3,201,3,2037,10.0,0.813188,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10044223,Toxic epidermal necrolysis,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10002198,Anaphylactic reaction,4,200,3,2037,13.3333,0.760224,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10002424,Angioedema,1,203,4,2036,2.5,1.11562,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10048908,Seasonal allergy,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10039073,Rheumatoid arthritis,1,203,9,2031,1.11111,1.05153,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10063209,Chronic allograft nephropathy,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10047115,Vasculitis,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10061598,Immunodeficiency,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10007882,Cellulitis,8,196,9,2031,8.88889,0.480332,0.0392157
2358,Chlorhexidine,9143,Ranitidine,10046572,Urinary tract infection enterococcal,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10054263,Helicobacter infection,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10058080,Staphylococcal infection,2,202,6,2034,3.33333,0.813188,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10031252,Osteomyelitis,14,190,2,2038,70.0,0.752354,0.0686275
2358,Chlorhexidine,9143,Ranitidine,10027199,Meningitis,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10027201,Meningitis aseptic,4,200,1,2039,40.0,1.11562,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10000269,Abscess,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10064687,Device related infection,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10021789,Infection,9,195,11,2029,8.18182,0.443428,0.0441176
2358,Chlorhexidine,9143,Ranitidine,10024774,Localised infection,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10006451,Bronchitis,7,197,11,2029,6.36364,0.477885,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10024738,Lobar pneumonia,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10024968,Lower respiratory tract infection,3,201,7,2033,4.28571,0.686147,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10061229,Lung infection,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10035664,Pneumonia,13,191,25,2015,5.2,0.333962,0.0637255
2358,Chlorhexidine,9143,Ranitidine,10003997,Bacteraemia,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10040047,Sepsis,13,191,14,2026,9.28571,0.3781,0.0637255
2358,Chlorhexidine,9143,Ranitidine,10040872,Skin infection,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10042343,Subcutaneous abscess,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10028810,Nasopharyngitis,2,202,13,2027,1.53846,0.755997,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10039083,Rhinitis,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10040753,Sinusitis,10,194,9,2031,11.1111,0.453563,0.0490196
2358,Chlorhexidine,9143,Ranitidine,10046306,Upper respiratory tract infection,7,197,6,2034,11.6667,0.551481,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10011781,Cystitis,1,203,4,2036,2.5,1.11562,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10046571,Urinary tract infection,9,195,15,2025,6.0,0.415193,0.0441176
2358,Chlorhexidine,9143,Ranitidine,10019948,Herpes simplex,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10019974,Herpes zoster,3,201,6,2034,5.0,0.703284,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10046980,Varicella,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10022000,Influenza,1,203,7,2033,1.42857,1.06652,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10036807,Progressive multifocal leukoencephalopathy,2,202,2,2038,10.0,0.9973,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10047461,Viral infection,2,202,6,2034,3.33333,0.813188,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10064211,Bone fragmentation,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10017076,Fracture,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10023204,Joint dislocation,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10061225,Limb injury,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10053777,Meniscus lesion,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10039227,Rotator cuff syndrome,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10002544,Ankle fracture,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016454,Femur fracture,1,203,7,2033,1.42857,1.06652,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016970,Foot fracture,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10020100,Hip fracture,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10061161,Pelvic fracture,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10041541,Spinal compression fracture,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10041569,Spinal fracture,3,201,3,2037,10.0,0.813188,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10039117,Rib fracture,8,196,4,2036,20.0,0.607954,0.0392157
2358,Chlorhexidine,9143,Ranitidine,10061394,Upper limb fracture,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10013746,Drug toxicity,1,203,6,2034,1.66667,1.07762,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10049193,Drug exposure during pregnancy,2,202,19,2021,1.05263,0.739756,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10065433,Ligament rupture,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10024453,Ligament sprain,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10050031,Muscle strain,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10043255,Tendonitis,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10003399,Arthropod bite,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10049796,Excoriation,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10016173,Fall,12,192,32,2008,3.75,0.330441,0.0588235
2358,Chlorhexidine,9143,Ranitidine,10022116,Injury,11,193,16,2024,6.875,0.38473,0.0539216
2358,Chlorhexidine,9143,Ranitidine,10023572,Laceration,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10058834,Open wound,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10039203,Road traffic accident,4,200,5,2035,8.0,0.666789,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10039580,Scar,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10052428,Wound,7,197,1,2039,70.0,1.06652,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10061481,Renal injury,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10019196,Head injury,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005191,Blister,3,201,4,2036,7.5,0.760224,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10050584,Contusion,3,201,9,2031,3.33333,0.66261,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10064294,Drug dose omission,2,202,14,2026,1.42857,0.752354,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10064307,Incorrect drug administration duration,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10000381,Accidental overdose,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10033295,Overdose,4,200,21,2019,1.90476,0.54058,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10060938,Anaesthetic complication,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10034879,Phlebitis,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10064684,Device dislocation,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10057765,Procedural complication,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10050528,Ejection fraction decreased,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10014380,Electrocardiogram QRS complex prolonged,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10019304,Heart rate irregular,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005734,Blood pressure decreased,2,202,6,2034,3.33333,0.813188,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10005814,Blood testosterone decreased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005470,Blood creatine phosphokinase increased,4,200,1,2039,40.0,1.11562,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10059570,Blood alkaline phosphatase increased,4,200,8,2032,5.0,0.607954,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10024574,Lipase increased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10022595,International normalised ratio increased,1,203,10,2030,1.0,1.04624,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10037063,Prothrombin time prolonged,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10035528,Platelet count decreased,5,199,17,2023,2.94118,0.50342,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10051608,Platelet count increased,1,203,7,2033,1.42857,1.06652,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10018884,Haemoglobin decreased,5,199,17,2023,2.94118,0.50342,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10038153,Red blood cell count decreased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10029366,Neutrophil count decreased,5,199,4,2036,12.5,0.666789,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10029368,Neutrophil count increased,1,203,3,2037,3.33333,1.15236,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10047942,White blood cell count decreased,5,199,17,2023,2.94118,0.50342,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10047943,White blood cell count increased,3,201,3,2037,10.0,0.813188,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10001551,Alanine aminotransferase increased,5,199,14,2026,3.57143,0.515787,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10003481,Aspartate aminotransferase increased,5,199,13,2027,3.84615,0.521086,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10005364,Blood bilirubin increased,5,199,8,2032,6.25,0.565339,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10060795,Hepatic enzyme increased,1,203,6,2034,1.66667,1.07762,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10024690,Liver function test abnormal,5,199,6,2034,8.33333,0.601061,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10054889,Transaminases increased,1,203,4,2036,2.5,1.11562,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10036975,Prostatic specific antigen increased,2,202,2,2038,10.0,0.9973,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10005425,Blood cholesterol increased,4,200,8,2032,5.0,0.607954,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10020060,High density lipoprotein decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10024910,Low density lipoprotein increased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10033318,Oxygen saturation decreased,1,203,7,2033,1.42857,1.06652,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005555,Blood glucose decreased,1,203,6,2034,1.66667,1.07762,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10062189,Vitamin D decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10049470,Bone density decreased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10036216,Positive Rombergism,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10056812,Body height decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10047895,Weight decreased,10,194,29,2011,3.44828,0.359292,0.0490196
2358,Chlorhexidine,9143,Ranitidine,10047899,Weight increased,4,200,30,2010,1.33333,0.527201,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10005287,Blood albumin decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10006825,C-reactive protein increased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005483,Blood creatinine increased,5,199,3,2037,16.6667,0.726596,0.0245098
2358,Chlorhexidine,9143,Ranitidine,10005851,Blood urea increased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10018358,Glomerular filtration rate decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10018870,Blood urine present,2,202,2,2038,10.0,0.9973,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10063686,Antipsychotic drug level increased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005395,Blood calcium decreased,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10005619,Blood iron decreased,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10023676,Lactic acidosis,2,202,4,2036,5.0,0.862907,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10027417,Metabolic acidosis,2,202,3,2037,6.66667,0.909913,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10000486,Acidosis,1,203,2,2038,5.0,1.22254,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10038695,Respiratory failure,12,192,9,2031,13.3333,0.434801,0.0588235
2358,Chlorhexidine,9143,Ranitidine,10002646,Anorexia,1,203,5,2035,2.0,1.09298,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10061428,Decreased appetite,6,198,21,2019,2.85714,0.457049,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10000159,Abnormal loss of weight,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10006895,Cachexia,4,200,1,2039,40.0,1.11562,0.0196078
2358,Chlorhexidine,9143,Ranitidine,10061148,Feeding disorder,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10061273,Malnutrition,3,201,1,2039,30.0,1.15236,0.0147059
2358,Chlorhexidine,9143,Ranitidine,10029883,Obesity,6,198,1,2039,60.0,1.07762,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10049088,Osteopenia,7,197,2,2038,35.0,0.798414,0.0343137
2358,Chlorhexidine,9143,Ranitidine,10031282,Osteoporosis,6,198,1,2039,60.0,1.07762,0.0294118
2358,Chlorhexidine,9143,Ranitidine,10020947,Hypocalcaemia,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10020711,Hyperphosphataemia,2,202,1,2039,20.0,1.22254,0.00980392
2358,Chlorhexidine,9143,Ranitidine,10014418,Electrolyte imbalance,1,203,1,2039,10.0,1.41231,0.00490196
2358,Chlorhexidine,9143,Ranitidine,10020646,Hyperkalaemia,4,200,2,2038,20.0,0.862907,0.0196078
